 ---  Reference Node Output Record  ---

Reference Node(s) (80,24,44:876527) (60,22,44:876221) (44,53,1:7480)
   Step      Node     Time       Timestep   Itr           T                      SG                    XLA                    RHOL                   RHOG                    PG                     PL                    RPL                    RPG                    IMA                    IMGA                   IMLA                   IMW                   PW1CW                  1QMRA                  1QMIA                  PW2CW                  2QMRA                  2QMIA                  PW3CW                  3QMRA                  3QMIA                  PW4CW                  4QMRA                  4QMIA                  PW5CW                  5QMRA                  5QMIA         
   2.450000E+02      54  876221   7.000000E+00       9   8.103277E+01   0.000000E+00   0.000000E+00   9.822831E+02   6.848053E+02   2.570064E+01   2.570064E+01   9.950000E-01   0.000000E+00   3.420942E+09   2.672714E+09   7.482271E+08   3.243650E+13   2.602774E+01   6.337618E+01   1.341546E+09   2.598326E+01   5.386975E+01   1.140314E+09   2.625667E+01   4.436332E+01   9.390820E+08   2.540605E+01  -1.536284E+01  -3.251994E+08   2.447825E+01  -1.537505E+01  -3.254556E+08  
   2.450000E+02      54  876527   7.000000E+00       9   8.182500E+01   0.000000E+00   1.372990E-17   9.819737E+02   6.857897E+02   2.611294E+01   2.611294E+01   9.950000E-01   0.000000E+00   3.420942E+09   2.672714E+09   7.482271E+08   3.243650E+13   2.602774E+01   6.337618E+01   1.341546E+09   2.598326E+01   5.386975E+01   1.140314E+09   2.625667E+01   4.436332E+01   9.390820E+08   2.540605E+01  -1.536284E+01  -3.251994E+08   2.447825E+01  -1.537505E+01  -3.254556E+08  
   2.520000E+02      54    7480   7.000000E+00       9   8.403222E+01   0.000000E+00   0.000000E+00   9.808519E+02   6.819255E+02   2.668471E+01   2.668471E+01   9.950000E-01   0.000000E+00   3.518687E+09   2.753532E+09   7.651541E+08   3.243632E+13   2.602711E+01   6.337618E+01   1.379877E+09   2.598059E+01   5.386975E+01   1.172896E+09   2.625790E+01   4.436332E+01   9.659140E+08   2.540627E+01  -1.536284E+01  -3.344912E+08   2.447801E+01  -1.537505E+01  -3.347548E+08  
   2.520000E+02      54  876221   7.000000E+00       9   8.103277E+01   0.000000E+00   0.000000E+00   9.822832E+02   6.848076E+02   2.570083E+01   2.570083E+01   9.950000E-01   0.000000E+00   3.518687E+09   2.753532E+09   7.651541E+08   3.243632E+13   2.602711E+01   6.337618E+01   1.379877E+09   2.598059E+01   5.386975E+01   1.172896E+09   2.625790E+01   4.436332E+01   9.659140E+08   2.540627E+01  -1.536284E+01  -3.344912E+08   2.447801E+01  -1.537505E+01  -3.347548E+08  
   2.520000E+02      54  876527   7.000000E+00       9   8.182500E+01   0.000000E+00   1.616361E-17   9.819740E+02   6.857981E+02   2.611364E+01   2.611364E+01   9.950000E-01   0.000000E+00   3.518687E+09   2.753532E+09   7.651541E+08   3.243632E+13   2.602711E+01   6.337618E+01   1.379877E+09   2.598059E+01   5.386975E+01   1.172896E+09   2.625790E+01   4.436332E+01   9.659140E+08   2.540627E+01  -1.536284E+01  -3.344912E+08   2.447801E+01  -1.537505E+01  -3.347548E+08  
   2.590000E+02      54    7480   7.000000E+00      10   8.403222E+01   0.000000E+00   0.000000E+00   9.808520E+02   6.819292E+02   2.668501E+01   2.668501E+01   9.950000E-01   0.000000E+00   3.616432E+09   2.834350E+09   7.820812E+08   3.243613E+13   2.602648E+01   6.337618E+01   1.418208E+09   2.597793E+01   5.386975E+01   1.205477E+09   2.625913E+01   4.436332E+01   9.927459E+08   2.540650E+01  -1.536284E+01  -3.437830E+08   2.447776E+01  -1.537506E+01  -3.440540E+08  
   2.590000E+02      54  876221   7.000000E+00      10   8.103277E+01   0.000000E+00   0.000000E+00   9.822833E+02   6.848099E+02   2.570102E+01   2.570102E+01   9.950000E-01   0.000000E+00   3.616432E+09   2.834350E+09   7.820812E+08   3.243613E+13   2.602648E+01   6.337618E+01   1.418208E+09   2.597793E+01   5.386975E+01   1.205477E+09   2.625913E+01   4.436332E+01   9.927459E+08   2.540650E+01  -1.536284E+01  -3.437830E+08   2.447776E+01  -1.537506E+01  -3.440540E+08  
   2.590000E+02      54  876527   7.000000E+00      10   8.182500E+01   0.000000E+00   1.859731E-17   9.819743E+02   6.858065E+02   2.611434E+01   2.611434E+01   9.950000E-01   0.000000E+00   3.616432E+09   2.834350E+09   7.820812E+08   3.243613E+13   2.602648E+01   6.337618E+01   1.418208E+09   2.597793E+01   5.386975E+01   1.205477E+09   2.625913E+01   4.436332E+01   9.927459E+08   2.540650E+01  -1.536284E+01  -3.437830E+08   2.447776E+01  -1.537506E+01  -3.440540E+08  
   2.660000E+02      56    7480   7.000000E+00       8   8.403222E+01   0.000000E+00   0.000000E+00   9.808521E+02   6.819331E+02   2.668533E+01   2.668533E+01   9.950000E-01   0.000000E+00   3.714166E+09   2.916937E+09   7.972294E+08   3.243594E+13   2.602616E+01   6.337618E+01   1.456536E+09   2.597596E+01   5.386975E+01   1.238055E+09   2.626136E+01   4.436332E+01   1.019575E+09   2.540673E+01  -1.536285E+01  -3.530738E+08   2.447753E+01  -1.537506E+01  -3.533522E+08  
   2.660000E+02      56  876221   7.000000E+00       8   8.103277E+01   0.000000E+00   0.000000E+00   9.822834E+02   6.848122E+02   2.570121E+01   2.570121E+01   9.950000E-01   0.000000E+00   3.714166E+09   2.916937E+09   7.972294E+08   3.243594E+13   2.602616E+01   6.337618E+01   1.456536E+09   2.597596E+01   5.386975E+01   1.238055E+09   2.626136E+01   4.436332E+01   1.019575E+09   2.540673E+01  -1.536285E+01  -3.530738E+08   2.447753E+01  -1.537506E+01  -3.533522E+08  
   2.660000E+02      56  876527   7.000000E+00       8   8.182500E+01   0.000000E+00   2.123003E-17   9.819746E+02   6.858147E+02   2.611502E+01   2.611502E+01   9.950000E-01   0.000000E+00   3.714166E+09   2.916937E+09   7.972294E+08   3.243594E+13   2.602616E+01   6.337618E+01   1.456536E+09   2.597596E+01   5.386975E+01   1.238055E+09   2.626136E+01   4.436332E+01   1.019575E+09   2.540673E+01  -1.536285E+01  -3.530738E+08   2.447753E+01  -1.537506E+01  -3.533522E+08  
   2.730000E+02      57    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808523E+02   6.819372E+02   2.668566E+01   2.668566E+01   9.950000E-01   0.000000E+00   3.811903E+09   2.999083E+09   8.128200E+08   3.243576E+13   2.602538E+01   6.337618E+01   1.494864E+09   2.597296E+01   5.386975E+01   1.270634E+09   2.626274E+01   4.436332E+01   1.046405E+09   2.540695E+01  -1.536285E+01  -3.623649E+08   2.447732E+01  -1.537506E+01  -3.626507E+08  
   2.730000E+02      57  876221   7.000000E+00       5   8.103277E+01   0.000000E+00   0.000000E+00   9.822835E+02   6.848143E+02   2.570139E+01   2.570139E+01   9.950000E-01   0.000000E+00   3.811903E+09   2.999083E+09   8.128200E+08   3.243576E+13   2.602538E+01   6.337618E+01   1.494864E+09   2.597296E+01   5.386975E+01   1.270634E+09   2.626274E+01   4.436332E+01   1.046405E+09   2.540695E+01  -1.536285E+01  -3.623649E+08   2.447732E+01  -1.537506E+01  -3.626507E+08  
   2.730000E+02      57  876527   7.000000E+00       5   8.182500E+01   0.000000E+00   2.423495E-17   9.819748E+02   6.858219E+02   2.611562E+01   2.611562E+01   9.950000E-01   0.000000E+00   3.811903E+09   2.999083E+09   8.128200E+08   3.243576E+13   2.602538E+01   6.337618E+01   1.494864E+09   2.597296E+01   5.386975E+01   1.270634E+09   2.626274E+01   4.436332E+01   1.046405E+09   2.540695E+01  -1.536285E+01  -3.623649E+08   2.447732E+01  -1.537506E+01  -3.626507E+08  
   2.800000E+02      58    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808524E+02   6.819415E+02   2.668600E+01   2.668600E+01   9.950000E-01   0.000000E+00   3.909650E+09   3.080819E+09   8.288313E+08   3.243557E+13   2.602494E+01   6.337618E+01   1.533196E+09   2.596969E+01   5.386975E+01   1.303217E+09   2.626344E+01   4.436332E+01   1.073237E+09   2.540712E+01  -1.536285E+01  -3.716568E+08   2.447713E+01  -1.537507E+01  -3.719500E+08  
   2.800000E+02      58  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822835E+02   6.848164E+02   2.570156E+01   2.570156E+01   9.950000E-01   0.000000E+00   3.909650E+09   3.080819E+09   8.288313E+08   3.243557E+13   2.602494E+01   6.337618E+01   1.533196E+09   2.596969E+01   5.386975E+01   1.303217E+09   2.626344E+01   4.436332E+01   1.073237E+09   2.540712E+01  -1.536285E+01  -3.716568E+08   2.447713E+01  -1.537507E+01  -3.719500E+08  
   2.800000E+02      58  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   2.768174E-17   9.819751E+02   6.858288E+02   2.611619E+01   2.611619E+01   9.950000E-01   0.000000E+00   3.909650E+09   3.080819E+09   8.288313E+08   3.243557E+13   2.602494E+01   6.337618E+01   1.533196E+09   2.596969E+01   5.386975E+01   1.303217E+09   2.626344E+01   4.436332E+01   1.073237E+09   2.540712E+01  -1.536285E+01  -3.716568E+08   2.447713E+01  -1.537507E+01  -3.719500E+08  
   2.870000E+02      60    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808526E+02   6.819459E+02   2.668636E+01   2.668636E+01   9.950000E-01   0.000000E+00   4.007397E+09   3.163094E+09   8.443026E+08   3.243539E+13   2.602473E+01   6.337618E+01   1.571528E+09   2.596729E+01   5.386975E+01   1.335799E+09   2.626400E+01   4.436332E+01   1.100070E+09   2.540729E+01  -1.536285E+01  -3.809488E+08   2.447695E+01  -1.537507E+01  -3.812494E+08  
   2.870000E+02      60  876221   7.000000E+00       5   8.103277E+01   0.000000E+00   0.000000E+00   9.822836E+02   6.848184E+02   2.570173E+01   2.570173E+01   9.950000E-01   0.000000E+00   4.007397E+09   3.163094E+09   8.443026E+08   3.243539E+13   2.602473E+01   6.337618E+01   1.571528E+09   2.596729E+01   5.386975E+01   1.335799E+09   2.626400E+01   4.436332E+01   1.100070E+09   2.540729E+01  -1.536285E+01  -3.809488E+08   2.447695E+01  -1.537507E+01  -3.812494E+08  
   2.870000E+02      60  876527   7.000000E+00       5   8.182500E+01   0.000000E+00   3.138210E-17   9.819753E+02   6.858372E+02   2.611688E+01   2.611688E+01   9.950000E-01   0.000000E+00   4.007397E+09   3.163094E+09   8.443026E+08   3.243539E+13   2.602473E+01   6.337618E+01   1.571528E+09   2.596729E+01   5.386975E+01   1.335799E+09   2.626400E+01   4.436332E+01   1.100070E+09   2.540729E+01  -1.536285E+01  -3.809488E+08   2.447695E+01  -1.537507E+01  -3.812494E+08  
   2.940000E+02      62    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808528E+02   6.819506E+02   2.668673E+01   2.668673E+01   9.950000E-01   0.000000E+00   4.105129E+09   3.245463E+09   8.596660E+08   3.243521E+13   2.602374E+01   6.337618E+01   1.609854E+09   2.596518E+01   5.386975E+01   1.368376E+09   2.626413E+01   4.436332E+01   1.126898E+09   2.540748E+01  -1.536285E+01  -3.902394E+08   2.447678E+01  -1.537507E+01  -3.905473E+08  
   2.940000E+02      62  876221   7.000000E+00       5   8.103277E+01   0.000000E+00   0.000000E+00   9.822837E+02   6.848204E+02   2.570190E+01   2.570190E+01   9.950000E-01   0.000000E+00   4.105129E+09   3.245463E+09   8.596660E+08   3.243521E+13   2.602374E+01   6.337618E+01   1.609854E+09   2.596518E+01   5.386975E+01   1.368376E+09   2.626413E+01   4.436332E+01   1.126898E+09   2.540748E+01  -1.536285E+01  -3.902394E+08   2.447678E+01  -1.537507E+01  -3.905473E+08  
   2.940000E+02      62  876527   7.000000E+00       5   8.182500E+01   0.000000E+00   3.554993E-17   9.819756E+02   6.858451E+02   2.611754E+01   2.611754E+01   9.950000E-01   0.000000E+00   4.105129E+09   3.245463E+09   8.596660E+08   3.243521E+13   2.602374E+01   6.337618E+01   1.609854E+09   2.596518E+01   5.386975E+01   1.368376E+09   2.626413E+01   4.436332E+01   1.126898E+09   2.540748E+01  -1.536285E+01  -3.902394E+08   2.447678E+01  -1.537507E+01  -3.905473E+08  
   3.010000E+02      64    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808529E+02   6.819554E+02   2.668713E+01   2.668713E+01   9.950000E-01   0.000000E+00   4.202875E+09   3.327690E+09   8.751847E+08   3.243503E+13   2.602261E+01   6.337618E+01   1.648186E+09   2.596332E+01   5.386975E+01   1.400958E+09   2.626418E+01   4.436332E+01   1.153730E+09   2.540769E+01  -1.536285E+01  -3.995313E+08   2.447662E+01  -1.537507E+01  -3.998467E+08  
   3.010000E+02      64  876221   7.000000E+00       5   8.103277E+01   0.000000E+00   0.000000E+00   9.822838E+02   6.848225E+02   2.570207E+01   2.570207E+01   9.950000E-01   0.000000E+00   4.202875E+09   3.327690E+09   8.751847E+08   3.243503E+13   2.602261E+01   6.337618E+01   1.648186E+09   2.596332E+01   5.386975E+01   1.400958E+09   2.626418E+01   4.436332E+01   1.153730E+09   2.540769E+01  -1.536285E+01  -3.995313E+08   2.447662E+01  -1.537507E+01  -3.998467E+08  
   3.010000E+02      64  876527   7.000000E+00       5   8.182500E+01   0.000000E+00   4.032335E-17   9.819759E+02   6.858519E+02   2.611811E+01   2.611811E+01   9.950000E-01   0.000000E+00   4.202875E+09   3.327690E+09   8.751847E+08   3.243503E+13   2.602261E+01   6.337618E+01   1.648186E+09   2.596332E+01   5.386975E+01   1.400958E+09   2.626418E+01   4.436332E+01   1.153730E+09   2.540769E+01  -1.536285E+01  -3.995313E+08   2.447662E+01  -1.537507E+01  -3.998467E+08  
   3.080000E+02      65    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808531E+02   6.819605E+02   2.668753E+01   2.668753E+01   9.950000E-01   0.000000E+00   4.300616E+09   3.409112E+09   8.915036E+08   3.243485E+13   2.602134E+01   6.337618E+01   1.686516E+09   2.596087E+01   5.386975E+01   1.433539E+09   2.626433E+01   4.436332E+01   1.180561E+09   2.540789E+01  -1.536285E+01  -4.088227E+08   2.447648E+01  -1.537508E+01  -4.091455E+08  
   3.080000E+02      65  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822838E+02   6.848244E+02   2.570223E+01   2.570223E+01   9.950000E-01   0.000000E+00   4.300616E+09   3.409112E+09   8.915036E+08   3.243485E+13   2.602134E+01   6.337618E+01   1.686516E+09   2.596087E+01   5.386975E+01   1.433539E+09   2.626433E+01   4.436332E+01   1.180561E+09   2.540789E+01  -1.536285E+01  -4.088227E+08   2.447648E+01  -1.537508E+01  -4.091455E+08  
   3.080000E+02      65  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   4.572285E-17   9.819761E+02   6.858572E+02   2.611855E+01   2.611855E+01   9.950000E-01   0.000000E+00   4.300616E+09   3.409112E+09   8.915036E+08   3.243485E+13   2.602134E+01   6.337618E+01   1.686516E+09   2.596087E+01   5.386975E+01   1.433539E+09   2.626433E+01   4.436332E+01   1.180561E+09   2.540789E+01  -1.536285E+01  -4.088227E+08   2.447648E+01  -1.537508E+01  -4.091455E+08  
   3.150000E+02      66    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808533E+02   6.819657E+02   2.668796E+01   2.668796E+01   9.950000E-01   0.000000E+00   4.398354E+09   3.489540E+09   9.088139E+08   3.243467E+13   2.602016E+01   6.337618E+01   1.724845E+09   2.595798E+01   5.386975E+01   1.466118E+09   2.626443E+01   4.436332E+01   1.207391E+09   2.540806E+01  -1.536285E+01  -4.181138E+08   2.447634E+01  -1.537508E+01  -4.184440E+08  
   3.150000E+02      66  876221   7.000000E+00       5   8.103277E+01   0.000000E+00   0.000000E+00   9.822839E+02   6.848262E+02   2.570238E+01   2.570238E+01   9.950000E-01   0.000000E+00   4.398354E+09   3.489540E+09   9.088139E+08   3.243467E+13   2.602016E+01   6.337618E+01   1.724845E+09   2.595798E+01   5.386975E+01   1.466118E+09   2.626443E+01   4.436332E+01   1.207391E+09   2.540806E+01  -1.536285E+01  -4.181138E+08   2.447634E+01  -1.537508E+01  -4.184440E+08  
   3.150000E+02      66  876527   7.000000E+00       5   8.182500E+01   0.000000E+00   5.184269E-17   9.819762E+02   6.858606E+02   2.611883E+01   2.611883E+01   9.950000E-01   0.000000E+00   4.398354E+09   3.489540E+09   9.088139E+08   3.243467E+13   2.602016E+01   6.337618E+01   1.724845E+09   2.595798E+01   5.386975E+01   1.466118E+09   2.626443E+01   4.436332E+01   1.207391E+09   2.540806E+01  -1.536285E+01  -4.181138E+08   2.447634E+01  -1.537508E+01  -4.184440E+08  
   3.220000E+02      67    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808535E+02   6.819711E+02   2.668839E+01   2.668839E+01   9.950000E-01   0.000000E+00   4.496098E+09   3.569310E+09   9.267882E+08   3.243449E+13   2.601903E+01   6.337618E+01   1.763176E+09   2.595521E+01   5.386975E+01   1.498699E+09   2.626440E+01   4.436332E+01   1.234223E+09   2.540819E+01  -1.536285E+01  -4.274056E+08   2.447621E+01  -1.537508E+01  -4.277431E+08  
   3.220000E+02      67  876221   7.000000E+00       5   8.103277E+01   0.000000E+00   0.000000E+00   9.822839E+02   6.848278E+02   2.570252E+01   2.570252E+01   9.950000E-01   0.000000E+00   4.496098E+09   3.569310E+09   9.267882E+08   3.243449E+13   2.601903E+01   6.337618E+01   1.763176E+09   2.595521E+01   5.386975E+01   1.498699E+09   2.626440E+01   4.436332E+01   1.234223E+09   2.540819E+01  -1.536285E+01  -4.274056E+08   2.447621E+01  -1.537508E+01  -4.277431E+08  
   3.220000E+02      67  876527   7.000000E+00       5   8.182500E+01   0.000000E+00   5.862341E-17   9.819763E+02   6.858626E+02   2.611899E+01   2.611899E+01   9.950000E-01   0.000000E+00   4.496098E+09   3.569310E+09   9.267882E+08   3.243449E+13   2.601903E+01   6.337618E+01   1.763176E+09   2.595521E+01   5.386975E+01   1.498699E+09   2.626440E+01   4.436332E+01   1.234223E+09   2.540819E+01  -1.536285E+01  -4.274056E+08   2.447621E+01  -1.537508E+01  -4.277431E+08  
   3.290000E+02      67    7480   7.000000E+00       9   8.403222E+01   0.000000E+00   0.000000E+00   9.808537E+02   6.819768E+02   2.668885E+01   2.668885E+01   9.950000E-01   0.000000E+00   4.593840E+09   3.648537E+09   9.453032E+08   3.243431E+13   2.601792E+01   6.337618E+01   1.801506E+09   2.595224E+01   5.386975E+01   1.531280E+09   2.626456E+01   4.436332E+01   1.261054E+09   2.540826E+01  -1.536286E+01  -4.366971E+08   2.447609E+01  -1.537508E+01  -4.370420E+08  
   3.290000E+02      67  876221   7.000000E+00       9   8.103277E+01   0.000000E+00   0.000000E+00   9.822840E+02   6.848290E+02   2.570262E+01   2.570262E+01   9.950000E-01   0.000000E+00   4.593840E+09   3.648537E+09   9.453032E+08   3.243431E+13   2.601792E+01   6.337618E+01   1.801506E+09   2.595224E+01   5.386975E+01   1.531280E+09   2.626456E+01   4.436332E+01   1.261054E+09   2.540826E+01  -1.536286E+01  -4.366971E+08   2.447609E+01  -1.537508E+01  -4.370420E+08  
   3.290000E+02      67  876527   7.000000E+00       9   8.182500E+01   0.000000E+00   6.660755E-17   9.819763E+02   6.858627E+02   2.611900E+01   2.611900E+01   9.950000E-01   0.000000E+00   4.593840E+09   3.648537E+09   9.453032E+08   3.243431E+13   2.601792E+01   6.337618E+01   1.801506E+09   2.595224E+01   5.386975E+01   1.531280E+09   2.626456E+01   4.436332E+01   1.261054E+09   2.540826E+01  -1.536286E+01  -4.366971E+08   2.447609E+01  -1.537508E+01  -4.370420E+08  
   3.360000E+02      68    7480   7.000000E+00      11   8.403222E+01   0.000000E+00   0.000000E+00   9.808539E+02   6.819827E+02   2.668933E+01   2.668933E+01   9.950000E-01   0.000000E+00   4.691582E+09   3.728199E+09   9.633834E+08   3.243414E+13   2.601711E+01   6.337618E+01   1.839836E+09   2.594964E+01   5.386975E+01   1.563861E+09   2.626493E+01   4.436332E+01   1.287885E+09   2.540832E+01  -1.536286E+01  -4.459886E+08   2.447598E+01  -1.537508E+01  -4.463410E+08  
   3.360000E+02      68  876221   7.000000E+00      11   8.103277E+01   0.000000E+00   0.000000E+00   9.822840E+02   6.848302E+02   2.570272E+01   2.570272E+01   9.950000E-01   0.000000E+00   4.691582E+09   3.728199E+09   9.633834E+08   3.243414E+13   2.601711E+01   6.337618E+01   1.839836E+09   2.594964E+01   5.386975E+01   1.563861E+09   2.626493E+01   4.436332E+01   1.287885E+09   2.540832E+01  -1.536286E+01  -4.459886E+08   2.447598E+01  -1.537508E+01  -4.463410E+08  
   3.360000E+02      68  876527   7.000000E+00      11   8.182500E+01   0.000000E+00   7.543173E-17   9.819763E+02   6.858628E+02   2.611902E+01   2.611902E+01   9.950000E-01   0.000000E+00   4.691582E+09   3.728199E+09   9.633834E+08   3.243414E+13   2.601711E+01   6.337618E+01   1.839836E+09   2.594964E+01   5.386975E+01   1.563861E+09   2.626493E+01   4.436332E+01   1.287885E+09   2.540832E+01  -1.536286E+01  -4.459886E+08   2.447598E+01  -1.537508E+01  -4.463410E+08  
   3.430000E+02      68    7480   7.000000E+00      10   8.403222E+01   0.000000E+00   0.000000E+00   9.808541E+02   6.819887E+02   2.668981E+01   2.668981E+01   9.950000E-01   0.000000E+00   4.789324E+09   3.808410E+09   9.809143E+08   3.243396E+13   2.601669E+01   6.337618E+01   1.878166E+09   2.594752E+01   5.386975E+01   1.596441E+09   2.626557E+01   4.436332E+01   1.314716E+09   2.540838E+01  -1.536286E+01  -4.552802E+08   2.447586E+01  -1.537509E+01  -4.556399E+08  
   3.430000E+02      68  876221   7.000000E+00      10   8.103277E+01   0.000000E+00   0.000000E+00   9.822841E+02   6.848311E+02   2.570280E+01   2.570280E+01   9.950000E-01   0.000000E+00   4.789324E+09   3.808410E+09   9.809143E+08   3.243396E+13   2.601669E+01   6.337618E+01   1.878166E+09   2.594752E+01   5.386975E+01   1.596441E+09   2.626557E+01   4.436332E+01   1.314716E+09   2.540838E+01  -1.536286E+01  -4.552802E+08   2.447586E+01  -1.537509E+01  -4.556399E+08  
   3.430000E+02      68  876527   7.000000E+00      10   8.182500E+01   0.000000E+00   8.531701E-17   9.819763E+02   6.858631E+02   2.611904E+01   2.611904E+01   9.950000E-01   0.000000E+00   4.789324E+09   3.808410E+09   9.809143E+08   3.243396E+13   2.601669E+01   6.337618E+01   1.878166E+09   2.594752E+01   5.386975E+01   1.596441E+09   2.626557E+01   4.436332E+01   1.314716E+09   2.540838E+01  -1.536286E+01  -4.552802E+08   2.447586E+01  -1.537509E+01  -4.556399E+08  
   3.500000E+02      69    7480   7.000000E+00       7   8.403222E+01   0.000000E+00   0.000000E+00   9.808543E+02   6.819948E+02   2.669030E+01   2.669030E+01   9.950000E-01   0.000000E+00   4.887062E+09   3.889375E+09   9.976863E+08   3.243379E+13   2.601675E+01   6.337618E+01   1.916495E+09   2.594562E+01   5.386975E+01   1.629021E+09   2.626654E+01   4.436332E+01   1.341546E+09   2.540843E+01  -1.536286E+01  -4.645712E+08   2.447575E+01  -1.537509E+01  -4.649384E+08  
   3.500000E+02      69  876221   7.000000E+00       7   8.103277E+01   0.000000E+00   0.000000E+00   9.822841E+02   6.848321E+02   2.570288E+01   2.570288E+01   9.950000E-01   0.000000E+00   4.887062E+09   3.889375E+09   9.976863E+08   3.243379E+13   2.601675E+01   6.337618E+01   1.916495E+09   2.594562E+01   5.386975E+01   1.629021E+09   2.626654E+01   4.436332E+01   1.341546E+09   2.540843E+01  -1.536286E+01  -4.645712E+08   2.447575E+01  -1.537509E+01  -4.649384E+08  
   3.500000E+02      69  876527   7.000000E+00       7   8.182500E+01   0.000000E+00   9.538762E-17   9.819763E+02   6.858637E+02   2.611909E+01   2.611909E+01   9.950000E-01   0.000000E+00   4.887062E+09   3.889375E+09   9.976863E+08   3.243379E+13   2.601675E+01   6.337618E+01   1.916495E+09   2.594562E+01   5.386975E+01   1.629021E+09   2.626654E+01   4.436332E+01   1.341546E+09   2.540843E+01  -1.536286E+01  -4.645712E+08   2.447575E+01  -1.537509E+01  -4.649384E+08  
   3.570000E+02      71    7480   7.000000E+00       6   8.403222E+01   0.000000E+00   0.000000E+00   9.808545E+02   6.820010E+02   2.669081E+01   2.669081E+01   9.950000E-01   0.000000E+00   4.984806E+09   3.971741E+09   1.013065E+09   3.243362E+13   2.601651E+01   6.337618E+01   1.954826E+09   2.594384E+01   5.386975E+01   1.661602E+09   2.626785E+01   4.436332E+01   1.368378E+09   2.540851E+01  -1.536286E+01  -4.738630E+08   2.447564E+01  -1.537509E+01  -4.742375E+08  
   3.570000E+02      71  876221   7.000000E+00       6   8.103277E+01   0.000000E+00   0.000000E+00   9.822841E+02   6.848330E+02   2.570296E+01   2.570296E+01   9.950000E-01   0.000000E+00   4.984806E+09   3.971741E+09   1.013065E+09   3.243362E+13   2.601651E+01   6.337618E+01   1.954826E+09   2.594384E+01   5.386975E+01   1.661602E+09   2.626785E+01   4.436332E+01   1.368378E+09   2.540851E+01  -1.536286E+01  -4.738630E+08   2.447564E+01  -1.537509E+01  -4.742375E+08  
   3.570000E+02      71  876527   7.000000E+00       6   8.182500E+01   0.000000E+00   1.064939E-16   9.819764E+02   6.858656E+02   2.611924E+01   2.611924E+01   9.950000E-01   0.000000E+00   4.984806E+09   3.971741E+09   1.013065E+09   3.243362E+13   2.601651E+01   6.337618E+01   1.954826E+09   2.594384E+01   5.386975E+01   1.661602E+09   2.626785E+01   4.436332E+01   1.368378E+09   2.540851E+01  -1.536286E+01  -4.738630E+08   2.447564E+01  -1.537509E+01  -4.742375E+08  
   3.640000E+02      72    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808547E+02   6.820074E+02   2.669133E+01   2.669133E+01   9.950000E-01   0.000000E+00   5.082545E+09   4.054786E+09   1.027759E+09   3.243344E+13   2.601595E+01   6.337618E+01   1.993155E+09   2.594213E+01   5.386975E+01   1.694182E+09   2.626891E+01   4.436332E+01   1.395208E+09   2.540860E+01  -1.536286E+01  -4.831543E+08   2.447553E+01  -1.537509E+01  -4.835362E+08  
   3.640000E+02      72  876221   7.000000E+00       5   8.103277E+01   0.000000E+00   0.000000E+00   9.822842E+02   6.848340E+02   2.570304E+01   2.570304E+01   9.950000E-01   0.000000E+00   5.082545E+09   4.054786E+09   1.027759E+09   3.243344E+13   2.601595E+01   6.337618E+01   1.993155E+09   2.594213E+01   5.386975E+01   1.694182E+09   2.626891E+01   4.436332E+01   1.395208E+09   2.540860E+01  -1.536286E+01  -4.831543E+08   2.447553E+01  -1.537509E+01  -4.835362E+08  
   3.640000E+02      72  876527   7.000000E+00       5   8.182500E+01   0.000000E+00   1.185781E-16   9.819765E+02   6.858700E+02   2.611961E+01   2.611961E+01   9.950000E-01   0.000000E+00   5.082545E+09   4.054786E+09   1.027759E+09   3.243344E+13   2.601595E+01   6.337618E+01   1.993155E+09   2.594213E+01   5.386975E+01   1.694182E+09   2.626891E+01   4.436332E+01   1.395208E+09   2.540860E+01  -1.536286E+01  -4.831543E+08   2.447553E+01  -1.537509E+01  -4.835362E+08  
   3.710000E+02      74    7480   7.000000E+00       5   8.403222E+01   0.000000E+00   0.000000E+00   9.808549E+02   6.820140E+02   2.669186E+01   2.669186E+01   9.950000E-01   0.000000E+00   5.180281E+09   4.137855E+09   1.042426E+09   3.243327E+13   2.601555E+01   6.337618E+01   2.031483E+09   2.594011E+01   5.386975E+01   1.726760E+09   2.626973E+01   4.436332E+01   1.422038E+09   2.540869E+01  -1.536286E+01  -4.924452E+08   2.447542E+01  -1.537509E+01  -4.928346E+08  
